12-oclock-high-special-edition-00006361.jpg,297.52381388346356,155.10416666666666,367.4693908691406,322.453125,165.551025390625,338.328125,331.83673095703125,294.671875,175.448974609375,276.8125,327.8775634765625,213.3125,195.24490356445312,197.4375,284.3265380859375,368.09375,195.24490356445312,356.1875
12-oclock-high-special-edition-00006371.jpg,254.4421844482422,151.37109375,339.10205078125,322.21484375,139.40817260742188,364.92578125,288.6938781738281,291.15234375,139.40817260742188,296.9765625,290.6326599121094,219.3203125,160.7346954345703,209.61328125,257.6734619140625,355.21875,172.3673553466797,351.3359375
12-oclock-high-special-edition-00006381.jpg,207.45986938476562,151.60286458333334,318.05712890625,319.26953125,106.02449035644531,399.828125,259.1591796875,293.7265625,109.95101928710938,323.19921875,245.41632080078125,215.1328125,123.69387817382812,219.0625,231.6734619140625,378.21484375,139.39999389648438,378.21484375
12-oclock-high-special-edition-00006391.jpg,182.88570149739584,143.57942708333334,302.4857177734375,316.515625,105.34284973144531,395.421875,243.34283447265625,279.03515625,85.62857055664062,330.32421875,231.5142822265625,206.046875,91.5428466796875,223.80078125,229.5428466796875,361.88671875,125.05714416503906,373.72265625
12-oclock-high-special-edition-00006401.jpg,213.01089477539062,144.1953125,310.4693908691406,343.828125,160.3306121826172,389.2890625,255.15512084960938,304.296875,99.08979797363281,329.9921875,249.22857666015625,215.3515625,108.96734619140625,219.3046875,239.35101318359375,403.125,112.91836547851562,391.265625
12-oclock-high-special-edition-00006851.jpg,220.2584991455078,164.69010416666666,157.1836700439453,323.38671875,285.9183654785156,318.734375,152.53060913085938,275.3125,265.7550964355469,275.3125,164.9387664794922,213.28125,251.79591369628906,222.5859375,174.24488830566406,304.77734375,233.1836700439453,309.4296875
12-oclock-high-special-edition-00006931.jpg,234.69251505533853,171.13541666666666,172.10610961914062,277.96484375,255.82040405273438,283.921875,181.6734619140625,243.4140625,257.0163269042969,251.75390625,196.02447509765625,198.140625,262.99591064453125,210.0546875,192.43673706054688,264.859375,243.86122131347656,270.81640625
12-oclock-high-special-edition-00012931.jpg,305.8000081380208,146.92838541666666,364.0530700683594,148.75390625,137.41224670410156,365.078125,407.74285888671875,230.90234375,112.83673095703125,285.66796875,342.2081604003906,187.08984375,156.5265350341797,189.828125,342.2081604003906,395.19921875,194.75511169433594,392.4609375
12-oclock-high-special-edition-00014211.jpg,412.5659688313802,158.36067708333334,509.06121826171875,411.453125,316.8816223144531,387.0390625,504.1958923339844,345.53515625,319.31427001953125,326.00390625,492.0326232910156,235.671875,358.2367248535156,218.58203125,465.2734680175781,391.921875,367.96734619140625,379.71484375
12-oclock-high-special-edition-00014271.jpg,383.10341389973956,149.14453125,496.10205078125,403.8125,299.43267822265625,401.22265625,493.5143127441406,313.16796875,309.78369140625,326.1171875,477.9877624511719,230.29296875,338.2489929199219,227.703125,457.2857360839844,383.09375,327.89794921875,393.453125
12-oclock-high-special-edition-00015581.jpg,400.3673502604167,160.76302083333334,394.7347106933594,313.8984375,325.26531982421875,295.0703125,411.6326599121094,291.3046875,255.79592895507812,278.125,402.2449035644531,217.875,297.10205078125,206.578125,370.3265380859375,347.7890625,276.448974609375,330.84375
12-oclock-high-special-edition-00015681.jpg,501.6938781738281,195.13802083333334,547.448974609375,294.2734375,478.81634521484375,290.67578125,545.0408325195312,259.49609375,457.1428527832031,265.4921875,533.0,212.7265625,470.38775634765625,219.921875,533.0,285.87890625,481.2244873046875,289.4765625
12-oclock-high-special-edition-00016481.jpg,187.15374247233072,116.92708333333333,344.5959167480469,380.23046875,106.28572082519531,393.14453125,336.0081787109375,281.22265625,114.87347412109375,300.59375,301.6571350097656,180.0625,140.63673400878906,190.82421875,293.06939697265625,354.40234375,149.2244873046875,356.5546875
12-oclock-high-special-edition-00016501.jpg,253.96190388997397,116.19140625,365.6285705566406,369.36328125,135.91427612304688,384.70703125,356.05712890625,283.0546875,147.39999389648438,304.15234375,321.5999755859375,185.23828125,162.7142791748047,190.9921875,310.1142883300781,369.36328125,187.59999084472656,369.36328125
12-oclock-high-special-edition-00016501.jpg,256.2652994791667,115.8125,366.812255859375,377.1875,138.46939086914062,382.6328125,358.6571350097656,287.33984375,149.3428497314453,295.5078125,326.0367431640625,186.6015625,165.65306091308594,200.21484375,312.44488525390625,349.9609375,179.24490356445312,358.12890625
12-oclock-high-special-edition-00016511.jpg,269.6122334798177,111.58203125,374.1101989746094,370.6640625,126.18367004394531,397.32421875,357.7183532714844,282.48046875,134.3795928955078,309.140625,324.9346923828125,188.14453125,150.77142333984375,202.5,320.83673095703125,354.2578125,173.31019592285156,358.359375
12-oclock-high-special-edition-00018041.jpg,230.89388529459634,129.61067708333334,399.130615234375,413.51953125,185.42449951171875,434.015625,403.67755126953125,295.09765625,176.3306121826172,329.2578125,365.0285949707031,183.5078125,192.24490356445312,201.7265625,355.9346923828125,374.8046875,208.15919494628906,374.8046875
12-oclock-high-special-edition-00018051.jpg,249.7047576904297,121.84765625,404.06121826171875,420.578125,178.6734619140625,422.62890625,414.3061218261719,305.734375,176.62448120117188,318.0390625,377.4244689941406,182.6875,205.31019592285156,190.890625,363.0816345214844,383.6640625,215.5550994873047,395.96875
12-oclock-high-special-edition-00018051.jpg,249.17144775390625,122.34114583333333,404.3224792480469,414.578125,183.53060913085938,429.5390625,413.27349853515625,285.9140625,174.57958984375,321.8203125,386.42041015625,184.1796875,201.43267822265625,184.1796875,350.6163330078125,393.6328125,210.38369750976562,414.578125
12-oclock-high-special-edition-00018061.jpg,259.187744140625,114.09375,410.31427001953125,408.0859375,175.13877868652344,410.515625,420.0122375488281,289.03125,175.13877868652344,298.75,373.9469299316406,172.40625,209.08163452148438,177.265625,361.8244934082031,374.0703125,213.93060302734375,383.7890625
12-oclock-high-special-edition-00018111.jpg,267.97960408528644,113.90625,406.6367492675781,401.37890625,192.19183349609375,398.7890625,440.2244873046875,292.60546875,205.11019897460938,295.1953125,388.551025390625,152.75390625,236.11428833007812,165.703125,365.2979736328125,372.890625,243.8653106689453,362.53125
12-oclock-high-special-edition-00018171.jpg,254.3986358642578,90.00520833333333,411.93060302734375,395.109375,197.11428833007812,395.109375,448.1101989746094,281.828125,197.11428833007812,286.359375,396.10205078125,157.21875,228.77142333984375,152.6875,362.1836853027344,354.328125,228.77142333984375,356.59375
12-oclock-high-special-edition-00030151.jpg,589.9129435221354,124.015625,639.3387451171875,264.640625,561.2979736328125,250.96875,695.9183349609375,241.203125,514.4734497070312,219.71875,674.4571533203125,166.984375,551.5428466796875,151.359375,641.289794921875,288.078125,537.8857421875,278.3125
12-oclock-high-special-edition-00030241.jpg,549.7551066080729,121.70703125,603.6326293945312,244.9765625,539.346923828125,272.57421875,664.244873046875,244.9765625,493.4285888671875,232.09765625,634.857177734375,171.3828125,520.9796142578125,169.54296875,620.1632690429688,296.4921875,522.8163452148438,294.65234375
12-oclock-high-special-edition-00030281.jpg,539.2244873046875,121.00651041666667,608.4163208007812,253.4140625,532.5714111328125,285.3515625,658.3143310546875,233.453125,498.64080810546875,239.44140625,626.379638671875,165.5859375,510.6163330078125,165.5859375,612.408203125,283.35546875,524.5877685546875,271.37890625
12-oclock-high-special-edition-00034041.jpg,405.2244873046875,132.34375,493.38775634765625,327.39453125,309.2244873046875,317.609375,507.10205078125,256.94140625,328.81634521484375,260.85546875,469.8775634765625,180.6171875,356.2449035644531,186.48828125,440.48980712890625,313.6953125,354.28570556640625,319.56640625
12-oclock-high-special-edition-00034051.jpg,388.68572998046875,140.625,491.5428771972656,317.3125,331.0857238769531,329.6875,491.5428771972656,249.25,331.0857238769531,269.875,462.7428894042969,175.0,341.3714599609375,199.75,456.5714416503906,321.4375,364.0,325.5625
12-oclock-high-special-edition-00034061.jpg,418.20408121744794,139.98958333333334,481.551025390625,331.359375,342.187744140625,328.1875,502.1387634277344,263.1640625,359.608154296875,277.4375,479.96734619140625,187.0390625,370.6938781738281,193.3828125,457.7958984375,302.8125,370.6938781738281,310.7421875
12-oclock-high-special-edition-00034151.jpg,428.5823059082031,143.484375,488.3265075683594,325.640625,341.681640625,305.25,520.914306640625,268.546875,362.0489501953125,264.46875,488.3265075683594,184.9453125,386.48980712890625,186.984375,459.8122253417969,331.7578125,376.30609130859375,325.640625
12-oclock-high-special-edition-00034151.jpg,428.67347208658856,143.74479166666666,492.5918273925781,325.5078125,347.1224365234375,308.34375,513.7510375976562,271.375,368.2816162109375,266.09375,492.5918273925781,194.796875,380.18365478515625,198.7578125,448.9510192871094,317.5859375,380.18365478515625,324.1875
12-oclock-high-special-edition-00034161.jpg,438.73740641276044,132.90625,546.2857055664062,257.59375,276.7591857910156,216.25,524.6448974609375,251.6875,345.6163330078125,224.125,491.1999816894531,184.75,390.86529541015625,182.78125,457.7550964355469,308.78125,382.99591064453125,314.6875
12-oclock-high-special-edition-00043631.jpg,328.5401306152344,278.9270833333333,418.6081848144531,436.609375,303.77142333984375,433.90625,391.5877685546875,401.46875,214.60409545898438,423.09375,360.5142822265625,320.375,244.3265380859375,316.3203125,384.8326416015625,446.0703125,307.8244934082031,460.9375
12-oclock-high-special-edition-00044681.jpg,276.1551106770833,131.80859375,325.8571472167969,334.8359375,267.11834716796875,348.37109375,378.5714416503906,256.6328125,255.06939697265625,286.7109375,365.0163269042969,164.89453125,252.05714416503906,196.4765625,383.0898132324219,315.28515625,289.710205078125,328.8203125
